clustering coefficient,degree
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
0.166666667,4
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
1,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.666666667,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
0.333333333,3
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
1,2
